sub;nomeFase;responsavel;est;real;dataInicio;dataFim;numeroRequisito;trimestre;nomeProjeto;nomeFases
54;2;2;3,804593559;5,543589075;0,686305119;13;13;2;projeto5projeto4;implementacao
54;2;2;5,387941578;6,223577317;0,865730641;14;14;2;projeto5projeto4;implementacao
54;2;2;1,543299659;3,53762178;0,436253437;15;15;2;projeto5projeto4;implementacao
54;2;2;6,892278794;5,509641838;1,250948609;16;16;2;projeto5projeto4;implementacao
54;2;2;4,178384154;3,745635431;1,115534128;17;17;2;projeto5projeto4;implementacao
54;2;2;5,632299406;2,524811535;2,230780131;18;18;2;projeto5projeto4;implementacao
54;2;2;4,930170038;4,965581787;0,99286856;19;19;2;projeto5projeto4;implementacao
54;2;2;3,345234296;3,59736338;0,929912812;20;20;2;projeto5projeto4;implementacao
54;2;2;5,385316187;3,610959599;1,491380903;21;21;2;projeto5projeto4;implementacao
54;2;2;6,9319396;3,416172208;2,029154029;22;22;2;projeto5projeto4;implementacao
54;2;2;2,1540504;6,65863204;0,323497437;23;23;2;projeto5projeto4;implementacao
54;2;2;2,744175472;4,311064092;0,63654249;24;24;2;projeto5projeto4;implementacao
54;2;2;3,640421717;8,218312249;0,442964639;25;25;2;projeto5projeto4;implementacao
54;2;2;6,668285639;7,288661159;0,914884846;26;26;2;projeto5projeto4;implementacao
54;2;2;3,943584237;5,578493189;0,706926423;27;27;2;projeto5projeto4;implementacao
54;2;2;2,488533795;8,939603205;0,27837184;28;28;2;projeto5projeto4;implementacao
54;2;2;2,858321054;4,464095427;0,640291208;29;29;2;projeto5projeto4;implementacao
54;2;2;5,593645397;4,539986535;1,232084138;30;30;2;projeto5projeto4;implementacao
54;2;2;2,686559291;2,548373997;1,054224888;31;31;2;projeto5projeto4;implementacao
54;2;2;3,147645897;3,146079815;1,000497788;32;32;2;projeto5projeto4;implementacao
54;2;2;5,595013519;5,398353608;1,036429609;33;33;2;projeto5projeto4;implementacao
54;2;2;2,455138987;2,777405727;0,883968433;34;34;2;projeto5projeto4;implementacao
54;2;2;3,051071914;8,170286307;0,373435128;35;35;2;projeto5projeto4;implementacao
54;2;2;4,033984131;8,099675827;0,498042665;36;36;2;projeto5projeto4;implementacao
54;2;2;7,172028185;7,056576654;1,016360841;37;37;2;projeto5projeto4;implementacao
54;2;2;5,142550292;6,566954909;0,783095112;38;38;2;projeto5projeto4;implementacao
54;2;2;5,683420164;4,86501429;1,168222707;39;39;2;projeto5projeto4;implementacao
54;2;2;6,286058993;5,039917768;1,247254277;40;40;2;projeto5projeto4;implementacao
54;2;2;2,558705828;5,145926181;0,497229408;41;41;2;projeto5projeto4;implementacao
54;2;2;3,292185538;5,162594603;0,637699798;42;42;2;projeto5projeto4;implementacao
54;2;2;2,924411172;2,755333628;1,061363729;43;43;2;projeto5projeto4;implementacao
54;2;2;1,958505063;4,602891816;0,425494481;44;44;2;projeto5projeto4;implementacao
54;2;2;6,033091117;5,585891572;1,080058759;45;45;2;projeto5projeto4;implementacao
54;2;2;4,248479713;6,750632987;0,629345384;46;46;2;projeto5projeto4;implementacao
54;2;2;5,643235963;3,999469029;1,41099629;47;47;2;projeto5projeto4;implementacao
54;2;2;6,420548199;2,731998646;2,350128617;48;48;2;projeto5projeto4;implementacao
54;2;2;6,136253134;6,638587837;0,92433109;49;49;2;projeto5projeto4;implementacao
54;2;2;1,891841736;6,829068478;0,277027788;50;50;2;projeto5projeto4;implementacao
54;2;2;6,22678563;5,938796636;1,04849282;51;51;2;projeto5projeto4;implementacao
54;2;2;5,249227331;2,538544566;2,0678098;52;52;2;projeto5projeto4;implementacao
54;2;2;4,945274106;2,633125516;1,878100408;53;53;2;projeto5projeto4;implementacao
54;2;2;7,189711339;2,693590845;2,669192075;54;54;2;projeto5projeto4;implementacao
54;2;2;2,9657902;7,441720018;0,398535579;55;55;2;projeto5projeto4;implementacao
54;2;2;4,385816717;2,978907441;1,472290363;56;56;2;projeto5projeto4;implementacao
54;2;2;7,205446847;4,652045447;1,54887714;57;57;2;projeto5projeto4;implementacao
54;2;2;3,674781226;9,036264672;0,406670384;58;58;2;projeto5projeto4;implementacao
54;3;3;1,593488544;2,132540109;0,747225591;1;1;3;projeto5projeto4;teste
54;3;3;0,738634549;1,839541977;0,401531772;2;2;3;projeto5projeto4;teste
54;3;3;2,523700927;1,124741301;2,243805686;3;3;3;projeto5projeto4;teste
54;3;3;2,716918586;2,525289413;1,075884044;4;4;3;projeto5projeto4;teste
54;3;3;0,994973667;2,793426712;0,356183917;5;5;3;projeto5projeto4;teste
54;3;3;0,829445294;2,079942138;0,398782869;6;6;3;projeto5projeto4;teste
54;3;3;1,946953604;1,036592643;1,878224409;7;7;3;projeto5projeto4;teste
54;3;3;2,204711985;1,115317374;1,976757501;8;8;3;projeto5projeto4;teste
54;3;3;2,051602453;1,172967522;1,749070128;9;9;3;projeto5projeto4;teste
54;3;3;1,352692157;2,969124968;0,455586131;10;10;3;projeto5projeto4;teste
54;3;3;2,661136669;2,479422819;1,073288771;11;11;3;projeto5projeto4;teste
54;3;3;2,106188865;0,934949702;2,252729597;12;12;3;projeto5projeto4;teste
54;3;3;2,506720916;0,786175257;3,18850141;13;13;3;projeto5projeto4;teste
54;3;3;1,901710383;3,210543905;0,592332776;14;14;3;projeto5projeto4;teste
54;3;3;1,947148883;2,003484818;0,971881027;15;15;3;projeto5projeto4;teste
54;3;3;2,611634497;1,940754354;1,345680092;16;16;3;projeto5projeto4;teste
54;3;3;2,715000954;1,37324861;1,977064411;17;17;3;projeto5projeto4;teste
54;3;3;2,12201696;1,649270993;1,286639351;18;18;3;projeto5projeto4;teste
54;3;3;1,275304548;2,87944696;0,442899128;19;19;3;projeto5projeto4;teste
54;3;3;0,836267869;3,120848606;0,267961691;20;20;3;projeto5projeto4;teste
54;3;3;1,103574019;1,362006821;0,810255868;21;21;3;projeto5projeto4;teste
54;3;3;2,362515487;2,239144707;1,055097279;22;22;3;projeto5projeto4;teste
54;3;3;1,827398715;3,273649333;0,558214558;23;23;3;projeto5projeto4;teste
54;3;3;2,815255435;3,410469693;0,825474403;24;24;3;projeto5projeto4;teste
54;3;3;2,056316766;0,908817517;2,262628885;25;25;3;projeto5projeto4;teste
54;3;3;2,08640578;2,010075499;1,037973838;26;26;3;projeto5projeto4;teste
54;3;3;2,551055739;1,873794869;1,361438107;27;27;3;projeto5projeto4;teste
54;3;3;2,742716393;2,881290926;0,951905401;28;28;3;projeto5projeto4;teste
54;3;3;2,653658223;2,814015469;0,943014796;29;29;3;projeto5projeto4;teste
54;3;3;2,135211979;2,48691565;0,858578368;30;30;3;projeto5projeto4;teste
54;3;3;1,057747284;2,471526885;0,427973206;31;31;3;projeto5projeto4;teste
54;3;3;1,753857413;2,894164451;0,605997843;32;32;3;projeto5projeto4;teste
54;3;3;2,425529427;1,218476782;1,990624247;33;33;3;projeto5projeto4;teste
54;3;3;1,623726052;3,125340033;0,519535806;34;34;3;projeto5projeto4;teste
54;3;3;0,881824932;0,645186224;1,366775822;35;35;3;projeto5projeto4;teste
54;3;3;2,020972062;3,200267325;0,631501014;36;36;3;projeto5projeto4;teste
54;3;3;1,315168285;2,654396914;0,495467832;37;37;3;projeto5projeto4;teste
54;3;3;1,379363491;0,746324015;1,848209977;38;38;3;projeto5projeto4;teste
54;3;3;1,634799732;1,167211525;1,400602801;39;39;3;projeto5projeto4;teste
54;3;3;1,207697183;2,7216483;0,443737416;40;40;3;projeto5projeto4;teste
54;3;3;0,782443105;0,850792406;0,919663951;41;41;3;projeto5projeto4;teste
54;3;3;0,819805406;1,662759174;0,493039172;42;42;3;projeto5projeto4;teste
54;3;3;1,374478018;0,78143668;1,75891157;43;43;3;projeto5projeto4;teste
54;3;3;2,390289046;1,549526263;1,542593438;44;44;3;projeto5projeto4;teste
54;3;3;2,700735676;3,30283886;0,817701314;45;45;3;projeto5projeto4;teste
54;3;3;2,78805551;0,701972871;3,971742537;46;46;3;projeto5projeto4;teste
54;3;3;0,867252786;1,155167938;0,750759052;47;47;3;projeto5projeto4;teste
54;3;3;1,879584527;2,589941481;0,725724709;48;48;3;projeto5projeto4;teste
54;3;3;1,201350892;2,837833456;0,423333825;49;49;3;projeto5projeto4;teste
54;3;3;2,435514831;1,231430656;1,977792918;50;50;3;projeto5projeto4;teste
54;3;3;1,631107149;2,789534345;0,58472381;51;51;3;projeto5projeto4;teste
54;3;3;0,656788641;0,97919168;0,670745733;52;52;3;projeto5projeto4;teste
54;3;3;2,269113512;3,027880004;0,749406684;53;53;3;projeto5projeto4;teste
54;3;3;0,889968549;1,341236006;0,663543586;54;54;3;projeto5projeto4;teste
54;3;3;2,683219809;2,030859536;1,321223729;55;55;3;projeto5projeto4;teste
54;3;3;0,615179593;1,785994053;0,344446608;56;56;3;projeto5projeto4;teste
54;3;3;1,27564774;1,670114699;0,763808462;57;57;3;projeto5projeto4;teste
54;3;3;1,588282545;2,253678785;0,704751074;58;58;3;projeto5projeto4;teste
54;4;4;0;0;#DIV/0!;1;1;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;2;2;4;projeto5projeto4;correcao
54;4;4;0,977005245;0,112880551;8,655213281;3;3;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;4;4;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;5;5;4;projeto5projeto4;correcao
54;4;4;1,314811978;0,823938564;1,595764583;6;6;4;projeto5projeto4;correcao
54;4;4;1,706461647;1,225415688;1,392557369;7;7;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;8;8;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;9;9;4;projeto5projeto4;correcao
54;4;4;2,059896216;1,205170424;1,709215705;10;10;4;projeto5projeto4;correcao
54;4;4;1,512595224;0,397803371;3,802369045;11;11;4;projeto5projeto4;correcao
54;4;4;2,066547983;0,615673827;3,35656299;12;12;4;projeto5projeto4;correcao
54;4;4;1,820528997;0,35522327;5,125027414;13;13;4;projeto5projeto4;correcao
54;4;4;1,705436805;1,087669048;1,567974016;14;14;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;15;15;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;16;16;4;projeto5projeto4;correcao
54;4;4;1,75141369;0,791715824;2,212174667;17;17;4;projeto5projeto4;correcao
54;4;4;1,181661299;0,520131267;2,271852078;18;18;4;projeto5projeto4;correcao
54;4;4;1,614482052;0,796414286;2,027188714;19;19;4;projeto5projeto4;correcao
54;4;4;1,535241358;1,03306843;1,486098417;20;20;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;21;21;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;22;22;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;23;23;4;projeto5projeto4;correcao
54;4;4;1,119265772;0,193180013;5,79390049;24;24;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;25;25;4;projeto5projeto4;correcao
54;4;4;1,666625472;1,062371356;1,568778621;26;26;4;projeto5projeto4;correcao
54;4;4;1,364811235;0,245032187;5,56992635;27;27;4;projeto5projeto4;correcao
54;4;4;1,926037499;0,579350678;3,324476129;28;28;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;29;29;4;projeto5projeto4;correcao
54;4;4;0,785097235;0,290342152;2,704041523;30;30;4;projeto5projeto4;correcao
54;4;4;0,936259721;1,230244882;0,76103525;31;31;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;32;32;4;projeto5projeto4;correcao
54;4;4;2,027437811;0,562927249;3,601598277;33;33;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;34;34;4;projeto5projeto4;correcao
54;4;4;1,284048116;0,252935452;5,076584196;35;35;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;36;36;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;37;37;4;projeto5projeto4;correcao
54;4;4;1,166769573;0,64284922;1,814997261;38;38;4;projeto5projeto4;correcao
54;4;4;0,794899881;1,005947041;0,790200526;39;39;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;40;40;4;projeto5projeto4;correcao
54;4;4;1,504433704;0,602041752;2,498885997;41;41;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;42;42;4;projeto5projeto4;correcao
54;4;4;0,812561841;0,569457562;1,426904998;43;43;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;44;44;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;45;45;4;projeto5projeto4;correcao
54;4;4;1,063718189;0,988069655;1,076561945;46;46;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;47;47;4;projeto5projeto4;correcao
54;4;4;1,929521063;0,337984171;5,70890956;48;48;4;projeto5projeto4;correcao
54;4;4;0,872998315;0,753854904;1,158045547;49;49;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;50;50;4;projeto5projeto4;correcao
54;4;4;0,7573378;0,828932843;0,913629863;51;51;4;projeto5projeto4;correcao
54;4;4;1,80636183;0,549687904;3,286158956;52;52;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;53;53;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;54;54;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;55;55;4;projeto5projeto4;correcao
54;4;4;0;0;#DIV/0!;56;56;4;projeto5projeto4;correcao
54;4;4;1,216565433;0,788555133;1,5427779;57;57;4;projeto5projeto4;correcao
54;4;4;1,643577358;0,386680065;4,250483815;58;58;4;projeto5projeto4;correcao
55;1;1;3,328638677;2,715823957;1,225645966;1;1;1;projeto5projeto5;elaboracao
55;1;1;4,456738424;3,551169889;1,255005692;2;2;1;projeto5projeto5;elaboracao
55;1;1;4,706362318;1,416694518;3,322072796;3;3;1;projeto5projeto5;elaboracao
55;1;1;2,114566093;3,769425721;0,560978316;4;4;1;projeto5projeto5;elaboracao
55;1;1;1,598472013;1,132058353;1,412004963;5;5;1;projeto5projeto5;elaboracao
55;1;1;3,92593346;1,120773982;3,502877051;6;6;1;projeto5projeto5;elaboracao
55;1;1;1,610748434;3,633844511;0,443262894;7;7;1;projeto5projeto5;elaboracao
55;1;1;1,592301386;3,066774706;0,519210421;8;8;1;projeto5projeto5;elaboracao
55;1;1;2,210607805;3,736935395;0,591556335;9;9;1;projeto5projeto5;elaboracao
55;1;1;3,401273098;3,467193841;0,980987292;10;10;1;projeto5projeto5;elaboracao
55;1;1;4,816465663;2,071265138;2,325373789;11;11;1;projeto5projeto5;elaboracao
55;1;1;4,521418831;1,717111416;2,633154022;12;12;1;projeto5projeto5;elaboracao
55;1;1;3,362912938;1,237024486;2,718550017;13;13;1;projeto5projeto5;elaboracao
55;1;1;4,015639265;0,98461566;4,078382487;14;14;1;projeto5projeto5;elaboracao
55;1;1;2,271862522;1,041040805;2,182299205;15;15;1;projeto5projeto5;elaboracao
55;1;1;1,960513181;2,872601624;0,682486971;16;16;1;projeto5projeto5;elaboracao
55;1;1;1,2655426;2,543768886;0,497506911;17;17;1;projeto5projeto5;elaboracao
55;1;1;4,070229339;1,475917927;2,757761299;18;18;1;projeto5projeto5;elaboracao
55;1;1;3,769810432;1,634163213;2,306875105;19;19;1;projeto5projeto5;elaboracao
55;1;1;4,536303215;1,335685485;3,396236065;20;20;1;projeto5projeto5;elaboracao
55;1;1;2,697180582;1,673536881;1,611664859;21;21;1;projeto5projeto5;elaboracao
55;1;1;2,299802244;3,045105966;0,75524539;22;22;1;projeto5projeto5;elaboracao
55;1;1;2,175022258;2,205390418;0,98623003;23;23;1;projeto5projeto5;elaboracao
55;2;2;17,28218212;20,78582212;0,831440875;1;1;2;projeto5projeto5;implementacao
55;2;2;14,9024693;24,07039732;0,619120204;2;2;2;projeto5projeto5;implementacao
55;2;2;23,7247095;27,49744557;0,862796853;3;3;2;projeto5projeto5;implementacao
55;2;2;6,853196059;28,71872577;0,23863162;4;4;2;projeto5projeto5;implementacao
55;2;2;14,42023611;32,41077276;0,444921083;5;5;2;projeto5projeto5;implementacao
55;2;2;13,93762588;14,5647908;0,956939655;6;6;2;projeto5projeto5;implementacao
55;2;2;25,80063954;18,67247683;1,381747037;7;7;2;projeto5projeto5;implementacao
55;2;2;21,8014323;28,04633681;0,777336179;8;8;2;projeto5projeto5;implementacao
55;2;2;15,26650436;26,79758435;0,569697035;9;9;2;projeto5projeto5;implementacao
55;2;2;28,8471687;31,24490271;0,923259994;10;10;2;projeto5projeto5;implementacao
55;2;2;15,86810508;19,89647945;0,797533309;11;11;2;projeto5projeto5;implementacao
55;2;2;23,72758736;36,93190222;0,642468596;12;12;2;projeto5projeto5;implementacao
55;2;2;9,891409788;22,46617085;0,440280182;13;13;2;projeto5projeto5;implementacao
55;2;2;17,39822408;25,84609855;0,673147015;14;14;2;projeto5projeto5;implementacao
55;2;2;21,72015138;27,78321759;0,781772353;15;15;2;projeto5projeto5;implementacao
55;2;2;19,83666335;23,13465123;0,857443804;16;16;2;projeto5projeto5;implementacao
55;2;2;30,14541293;10,05857514;2,996986402;17;17;2;projeto5projeto5;implementacao
55;2;2;25,31741958;22,75927402;1,112400139;18;18;2;projeto5projeto5;implementacao
55;2;2;8,497342217;17,54294644;0,484373719;19;19;2;projeto5projeto5;implementacao
55;2;2;18,98426825;9,702645701;1,956607387;20;20;2;projeto5projeto5;implementacao
55;2;2;13,72978132;20,78918351;0,660429079;21;21;2;projeto5projeto5;implementacao
55;2;2;30,33817601;32,42618958;0,935607187;22;22;2;projeto5projeto5;implementacao
55;2;2;6,896555307;14,39320048;0,479153703;23;23;2;projeto5projeto5;implementacao
55;3;3;8,19769768;5,310372198;1,543714334;1;1;3;projeto5projeto5;teste
55;3;3;5,723001813;7,328116679;0,780964887;2;2;3;projeto5projeto5;teste
55;3;3;9,671005652;5,304306617;1,823236542;3;3;3;projeto5projeto5;teste
55;3;3;9,409950636;10,6177831;0,886244383;4;4;3;projeto5projeto5;teste
55;3;3;2,326978985;5,785731037;0,402192734;5;5;3;projeto5projeto5;teste
55;3;3;6,247020075;6,065927049;1,029854138;6;6;3;projeto5projeto5;teste
55;3;3;8,578844096;4,007318133;2,14079437;7;7;3;projeto5projeto5;teste
55;3;3;3,185927962;9,557645658;0,333338154;8;8;3;projeto5projeto5;teste
55;3;3;6,800251546;7,396056477;0,91944289;9;9;3;projeto5projeto5;teste
55;3;3;2,71468045;6,984615193;0,388665714;10;10;3;projeto5projeto5;teste
55;3;3;5,391829379;11,42625992;0,471880512;11;11;3;projeto5projeto5;teste
55;3;3;7,304262464;6,680499714;1,093370672;12;12;3;projeto5projeto5;teste
55;3;3;7,744771168;7,147783001;1,083520746;13;13;3;projeto5projeto5;teste
55;3;3;2,928803806;6,778660418;0,432062329;14;14;3;projeto5projeto5;teste
55;3;3;3,621935802;4,574752536;0,791722781;15;15;3;projeto5projeto5;teste
55;3;3;7,282621042;6,380958733;1,141305147;16;16;3;projeto5projeto5;teste
55;3;3;7,976411798;3,741525574;2,131860825;17;17;3;projeto5projeto5;teste
55;3;3;2,450841487;9,528055241;0,257223686;18;18;3;projeto5projeto5;teste
55;3;3;6,317901773;8,412193149;0,751040978;19;19;3;projeto5projeto5;teste
55;3;3;4,990057292;10,82711467;0,460885235;20;20;3;projeto5projeto5;teste
55;3;3;6,556536294;10,58255165;0,619561001;21;21;3;projeto5projeto5;teste
55;3;3;3,575354232;7,33302713;0,487568663;22;22;3;projeto5projeto5;teste
55;3;3;6,350645456;2,435010722;2,608056465;23;23;3;projeto5projeto5;teste
55;4;4;2,666306347;0,308525024;8,642107247;1;1;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;2;2;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;3;3;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;4;4;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;5;5;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;6;6;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;7;7;4;projeto5projeto5;correcao
55;4;4;2,117193332;2,014773058;1,050834646;8;8;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;9;9;4;projeto5projeto5;correcao
55;4;4;3,997428679;1,8947862;2,109699067;10;10;4;projeto5projeto5;correcao
55;4;4;5,06426305;0,71257617;7,106977842;11;11;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;12;12;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;13;13;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;14;14;4;projeto5projeto5;correcao
55;4;4;3,172635635;2,236524785;1,418555992;15;15;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;16;16;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;17;17;4;projeto5projeto5;correcao
55;4;4;3,351468238;2,620040754;1,279166453;18;18;4;projeto5projeto5;correcao
55;4;4;3,805588341;2,344157132;1,623435685;19;19;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;20;20;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;21;21;4;projeto5projeto5;correcao
55;4;4;3,914045686;2,820115232;1,38790275;22;22;4;projeto5projeto5;correcao
55;4;4;0;0;#DIV/0!;23;23;4;projeto5projeto5;correcao
56;1;1;18,51732391;23,01367399;0,804622674;1;1;1;projeto5projeto6;elaboracao
56;1;1;29,85394494;23,57451795;1,266365022;2;2;1;projeto5projeto6;elaboracao
56;1;1;34,81253626;17,99173574;1,934918162;3;3;1;projeto5projeto6;elaboracao
56;1;1;32,08338047;25,14504092;1,275932721;4;4;1;projeto5projeto6;elaboracao
56;1;1;22,28201381;19,90869748;1,119210026;5;5;1;projeto5projeto6;elaboracao
56;1;1;23,98338406;24,6425811;0,973249675;6;6;1;projeto5projeto6;elaboracao
56;1;1;8,991346039;29,58882735;0,30387639;7;7;1;projeto5projeto6;elaboracao
56;1;1;31,48745567;11,95053431;2,634815721;8;8;1;projeto5projeto6;elaboracao
56;1;1;30,18257445;16,02153899;1,883874856;9;9;1;projeto5projeto6;elaboracao
56;1;1;37,63647063;22,94319654;1,640419658;10;10;1;projeto5projeto6;elaboracao
56;1;1;14,20401849;23,40930815;0,606767974;11;11;1;projeto5projeto6;elaboracao
56;1;1;12,47396183;14,37750315;0,867602789;12;12;1;projeto5projeto6;elaboracao
56;1;1;17,40649821;13,27851685;1,310876689;13;13;1;projeto5projeto6;elaboracao
56;1;1;23,78358556;24,26359196;0,98021701;14;14;1;projeto5projeto6;elaboracao
56;1;1;38,62786387;15,56226347;2,482149461;15;15;1;projeto5projeto6;elaboracao
56;1;1;38,65084287;21,00625852;1,839967972;16;16;1;projeto5projeto6;elaboracao
56;1;1;32,82108731;27,73283001;1,183474146;17;17;1;projeto5projeto6;elaboracao
56;2;2;31,59365606;121,6925181;0,259618722;1;1;2;projeto5projeto6;implementacao
56;2;2;97,06325824;86,6575008;1,120079132;2;2;2;projeto5projeto6;implementacao
56;2;2;70,32800614;170,5841715;0,412277444;3;3;2;projeto5projeto6;implementacao
56;2;2;68,54482447;102,045501;0,671708442;4;4;2;projeto5projeto6;implementacao
56;2;2;94,45731839;155,961971;0,605643272;5;5;2;projeto5projeto6;implementacao
56;2;2;56,1329751;56,49021136;0,993676139;6;6;2;projeto5projeto6;implementacao
56;2;2;130,7407312;81,20001607;1,610107208;7;7;2;projeto5projeto6;implementacao
56;2;2;64,66652661;161,104808;0,401394145;8;8;2;projeto5projeto6;implementacao
56;2;2;139,4235243;102,3045093;1,362828729;9;9;2;projeto5projeto6;implementacao
56;2;2;35,91947491;50,33228653;0,713646794;10;10;2;projeto5projeto6;implementacao
56;2;2;62,57636974;104,9183119;0,596429437;11;11;2;projeto5projeto6;implementacao
56;2;2;44,03229935;64,99151735;0,677508406;12;12;2;projeto5projeto6;implementacao
56;2;2;39,9032093;115,5316773;0,345387605;13;13;2;projeto5projeto6;implementacao
56;2;2;58,7217951;156,355069;0,375566942;14;14;2;projeto5projeto6;implementacao
56;2;2;111,7838415;83,73387906;1,334989406;15;15;2;projeto5projeto6;implementacao
56;2;2;71,98526182;124,7073517;0,577233506;16;16;2;projeto5projeto6;implementacao
56;2;2;42,19508146;123,661285;0,341214968;17;17;2;projeto5projeto6;implementacao
56;3;3;15,49744462;52,88681986;0,293030374;1;1;3;projeto5projeto6;teste
56;3;3;31,7895715;19,21610383;1,654319304;2;2;3;projeto5projeto6;teste
56;3;3;39,02003225;47,22620527;0,826236875;3;3;3;projeto5projeto6;teste
56;3;3;19,48023676;34,77096292;0,560244385;4;4;3;projeto5projeto6;teste
56;3;3;30,00501888;10,40110371;2,884791818;5;5;3;projeto5projeto6;teste
56;3;3;20,89665507;12,06033437;1,732676262;6;6;3;projeto5projeto6;teste
56;3;3;27,47847213;20,9982944;1,308604956;7;7;3;projeto5projeto6;teste
56;3;3;41,8064092;36,74147549;1,137853302;8;8;3;projeto5projeto6;teste
56;3;3;10,72349535;21,61610118;0,496088321;9;9;3;projeto5projeto6;teste
56;3;3;15,44178372;18,22998311;0,847054198;10;10;3;projeto5projeto6;teste
56;3;3;12,04300666;39,74658024;0,302994788;11;11;3;projeto5projeto6;teste
56;3;3;33,46356573;42,20207458;0,79293651;12;12;3;projeto5projeto6;teste
56;3;3;34,37761693;46,63565189;0,737153134;13;13;3;projeto5projeto6;teste
56;3;3;38,23849845;31,20153136;1,225532747;14;14;3;projeto5projeto6;teste
56;3;3;15,56183523;44,46385074;0,349988473;15;15;3;projeto5projeto6;teste
56;3;3;25,36285952;44,27474814;0,572851582;16;16;3;projeto5projeto6;teste
56;3;3;38,87301024;28,91799229;1,344249969;17;17;3;projeto5projeto6;teste
56;4;4;29,84752703;9,873262364;3,023066331;1;1;4;projeto5projeto6;correcao
56;4;4;28,16242198;3,073478929;9,163043777;2;2;4;projeto5projeto6;correcao
56;4;4;0;0;#DIV/0!;3;3;4;projeto5projeto6;correcao
56;4;4;0;0;#DIV/0!;4;4;4;projeto5projeto6;correcao
56;4;4;0;0;#DIV/0!;5;5;4;projeto5projeto6;correcao
56;4;4;0;0;#DIV/0!;6;6;4;projeto5projeto6;correcao
56;4;4;16,68417001;7,648732069;2,181298791;7;7;4;projeto5projeto6;correcao
56;4;4;15,21338152;15,53492498;0,979301898;8;8;4;projeto5projeto6;correcao
56;4;4;0;0;#DIV/0!;9;9;4;projeto5projeto6;correcao
56;4;4;0;0;#DIV/0!;10;10;4;projeto5projeto6;correcao
56;4;4;23,56830169;17,93675461;1,313966891;11;11;4;projeto5projeto6;correcao
56;4;4;32,61240503;14,84153937;2,197373482;12;12;4;projeto5projeto6;correcao
56;4;4;0;0;#DIV/0!;13;13;4;projeto5projeto6;correcao
56;4;4;22,88036218;2,875872268;7,95597302;14;14;4;projeto5projeto6;correcao
56;4;4;0;0;#DIV/0!;15;15;4;projeto5projeto6;correcao
56;4;4;0;0;#DIV/0!;16;16;4;projeto5projeto6;correcao
56;4;4;32,49809017;2,025882125;16,04145166;17;17;4;projeto5projeto6;correcao
57;1;1;7,649137782;6,484166105;1,179664071;1;1;1;projeto5projeto7;elaboracao
57;1;1;3,163969773;2,440006589;1,296705422;2;2;1;projeto5projeto7;elaboracao
57;1;1;7,510226935;3,000801009;2,502740739;3;3;1;projeto5projeto7;elaboracao
57;1;1;3,150171377;6,03187213;0,522254336;4;4;1;projeto5projeto7;elaboracao
57;1;1;7,567388746;6,000236918;1,261181658;5;5;1;projeto5projeto7;elaboracao
57;1;1;5,656127951;6,480439134;0,872800104;6;6;1;projeto5projeto7;elaboracao
57;1;1;8,432710488;4,652434153;1,812537311;7;7;1;projeto5projeto7;elaboracao
